"Depth","Time","Name","Data"
"0","27.541400000","LMP Features Exchange (46 Features . 51 Features)"
"0","27.545150000","LMP Extended Features Exchange (SSP Host, LE Host, SC Host . SSP Host, LE Host, SC Host)"
"0","27.548900500","LMP Name Transaction (""CloudPrint_0159"")"
"0","27.560150250","LMP Detach (Remote User Terminated Connection)","0E 13"
"0","28.372661750","LMP Version Exchange (Central: 5.2 . Peripheral: 6.0)"
"0","28.376411000","LMP Features Exchange (46 Features . 51 Features)"
"0","28.391411500","LMP Extended Features Exchange (SSP Host, LE Host, SC Host . SSP Host, LE Host, SC Host)"
"0","28.395161500","LMP Extended Features Exchange (SC Controller, Ping . SC Controller, Ping)"
"0","28.398911125","LMP Host Connection (Accepted)"
"0","28.403286750","LMP Packet Type Table (2/3Mbps . Accepted)"
"0","28.403911500","LMP Setup Complete"
"0","28.409538875","LMP Max Slot Request (5 slots = 3.125 ms . Accepted)"
"0","28.412038875","L2CAP Information (Extended Features Supported . ERTM | FCS)"
"0","28.446412250","LMP Set AFH (Ch=76, 0x019BE14, as CLK[27-0]: 0x0337C28, AFH enabled)","78 14 BE 19 00 01 FE FF FF FE FF FF FF FF FF 3F"
"0","28.447662625","LMP Channel Classification Request (AFH Reporting Enabled)","FE 10 01 40 06 40 1F"
"0","28.448912625","LMP Timing Accuracy Transaction (151 ppm, Jitter=10 us)"
"0","28.488912750","LMP Max Slot (5 slots = 3.125 ms)","5A 05"
"0","28.490162875","LMP Auto Rate","46"
"0","28.491413250","LMP Version Exchange (Central: 5.2 . Peripheral: 6.0)"
"0","28.492663500","LMP Max Slot Request (5 slots = 3.125 ms . Accepted)"
"0","28.518913250","LMP Preferred Rate (BR=FEC, Size=Use 1-slot packets, EDR=Use 2 Mbps packets, Size=Use 5-slot packets)","48 6A"
"0","28.519539000","LMP Timing Accuracy Transaction (45 ppm, Jitter=10 us)"
"0","28.520163125","LMP Features Exchange (46 Features . 51 Features)"
"0","28.521413250","LMP Clock Offset Transaction (0x126B)"
"0","28.522663125","LMP Supervision Timeout (8'000 slots = 5.000 s (5.000 s))","6E 40 1F"
"0","28.523913250","LMP IO Capability Transaction (DisplayYesNo, No OOB Authentication, MITM Protection Required . Dedicated Bonding . NoInputNoOutput, No OOB Authentication, MITM Protection Not Required . General Bonding)"
"0","28.526413750","L2CAP Information (Extended Features Supported . ERTM | FCS)"
"0","28.527663250","LMP Extended Features Exchange (SSP Host, LE Host, SC Host . SSP Host, LE Host, SC Host)"
"0","28.530789875","L2CAP Information (Fixed Channels Supported . Signal)"
"0","28.532663875","L2CAP Information (Fixed Channels Supported . Signal)"
"0","28.925168625","LMP Extended Features Exchange (SC Controller, Ping)"
"0","29.050170375","LMP Simple Pairing Number (B3 60 03 B8 AB B3 CC E7 6C BF E6 0F 13 03 6E A8 . Accepted)"
"0","29.053296875","LMP Simple Pairing Number (87 8A 64 4B 77 20 C5 B5 1E 1B 6D B8 11 44 28 FF . Accepted)"
"0","30.040183750","LMP Preferred Rate (BR=FEC, Size=Use 1-slot packets, EDR=Use 3 Mbps packets, Size=Use 5-slot packets)","48 72"
"0","30.403938625","LMP Set AFH (Ch=61, 0x019CA50, as CLK[27-0]: 0x03394A0, AFH enabled)","78 50 CA 19 00 01 FE FF FF FE 01 00 FF FF FF 3F"
"0","31.373952375","LMP DH Key Check (16 29 E3 04 79 83 FE 30 62 C3 31 8A 1C DD E2 75 . Accepted)"
"0","31.399578625","LMP DH Key Check (E8 1D EE 69 EC 7D 9F 50 AD BB 30 0B 16 8D E8 76 . Accepted)"
"0","31.402702125","LMP Secure Authentication Transaction (0xCBF367D8)"
"0","31.412702375","LMP Encryption Key Size Mask Transaction (0xFFC0)"
"0","31.416452250","LMP Encryption Mode (Encryption . Accepted)"
"0","31.421452500","LMP Encryption Key Size (16 bytes . Accepted)"
"0","31.422079125","LMP Name Transaction (""HONOR 50 Pro"")"
"0","31.426452625","LMP Start Encryption Request (17 FB A1 CB A3 6E 74 1B E0 13 22 44 82 16 E2 E7)","22 17 FB A1 CB A3 6E 74 1B E0 13 22 44 82 16 E2 E7"
"0","31.435829750","L2CAP Configure (Dst=0x0051, MTU=256 . Src=0x0040)"
"0","31.437702750","L2CAP Configure (Dst=0x0040, MTU=1'024 . Src=0x0051, MTU=1'024)"
"0","31.443953125","SDP Service Search Attribute Transaction (PnP Information: PnP Information L2CAP SDP V00.0.1)","07 00 00 00 4D 00 4A 35 48 36 00 45 09 00 00 0A 00 01 00 08 09 00 01 35 03 19 12 00 09 00 04 35 0D 35 06 19 01 00 09 00 01 35 03 19 00 01 09 02 00 09 01 03 09 02 01 09 00 0F 09 02 02 09 04 01 09 02 03 09 00 01 09 02 04 28 01 09 02 05 09 00 01 00"
"0","31.451452875","L2CAP Disconnection (Src=0x0051, Dst=0x0040)"
"0","31.456453125","L2CAP Connection (Src=0x0052, PSM=SDP . Dst=0x0040)"
"0","31.460830000","L2CAP Configure (Dst=0x0052, MTU=256 . Src=0x0040)"
"0","31.485204000","L2CAP Configure (Dst=0x0040, MTU=1'024 . Src=0x0052, MTU=1'024)"
